,age,fnlwgt,hours-per-week,investment-status,workclass,education,marital-status,occupation,relationship,race,sex,native-country,earnings
39533,-0.916245472190667,0.09376601834829763,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Unmarried,White, Male,North-America,-1
21442,-0.4125778535960579,0.28050676347003367,-0.024189968553741305,-0.12710540458386055,Private,Associates,Never-married,Blue-Collar,Unmarried,Black, Female,North-America,-1
28011,-0.7723404383064929,0.22972879129689613,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
32094,-0.6284354044223189,-0.013587448244603142,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
6450,-1.2760080569011019,0.02299463340294687,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Female,North-America,-1
23713,-0.6284354044223189,0.02908534192958136,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Married,Other-service,Spouse,White, Male,North-America,-1
5360,-1.419913090785276,-0.20628649518587291,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
12745,0.019137248056464138,1.0874499822736174,0.7922841601019075,0.2551190652137149,Private,Undergrad-incomplete,Married,Sales,Spouse,White, Male,North-America,1
45690,0.6667099005352471,-0.8591934255216059,0.38404709577408314,0.7897159710859281,Government,Undergrad-complete,Married,Prof-specialty,Unmarried,White, Female,North-America,-1
17071,-1.2760080569011019,0.818929180273297,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America,-1
36712,1.8179501716086393,-0.904041468741017,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
16353,-0.05281526888562287,-0.17884047632827466,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
2129,0.5947573835931602,-1.5235251631557465,0.7922841601019075,-0.12710540458386055,Government,Undergrad-incomplete,Married,Prof-specialty,Spouse,White, Male,North-America,-1
11144,0.9545199683035952,-0.10198784047822516,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
17909,0.8106149344194212,0.7898659080646824,-0.26913220715043595,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Other-service,Not-in-family,White, Male,Central-America,-1
18579,-0.05281526888562287,2.020330894773886,-0.4324270328815657,-0.12710540458386055,Private,Undergrad-complete,Never-married,Other-service,Own-child,White, Female,North-America,-1
21947,0.7386624174773342,0.6663020774738755,0.6289893343707778,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,-1
15851,-0.84429295524858,-1.1692237301980115,0.38404709577408314,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Exec-managerial,Not-in-family,White, Male,North-America,-1
16325,-0.4845303705381449,1.0211425948819493,0.38404709577408314,-0.12710540458386055,Private,Associates,Married,Blue-Collar,Spouse,White, Male,North-America,-1
29509,-0.19672030276979688,-0.7592358192824756,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Sales,Own-child,White, Male,North-America,-1
544,-0.84429295524858,0.09653710157547761,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Married,Sales,Spouse,White, Male,North-America,-1
48027,-0.2686728197118839,-0.017692056164726386,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Married,Other-service,Spouse,White, Female,North-America,-1
22355,-0.700387921364406,0.8101241342510971,0.38404709577408314,-0.12710540458386055,Government,Compulsory-education-complete,Never-married,Other-service,Unmarried,White, Male,North-America,-1
17806,-0.05281526888562287,-1.524149366203507,1.2005212244297319,-0.3326911732245803,Government,Graduates,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
40350,-0.7723404383064929,0.7344064130333398,0.13910485717738846,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
37615,-1.204055539959015,-0.6584081118252546,-0.024189968553741305,0.41685310609164483,Private,Undergrad-complete,Never-married,Adm-clerical,Own-child,White, Female,North-America,-1
4761,-0.4845303705381449,-0.6054170561191474,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America,1
39837,0.7386624174773342,-0.2306114988046678,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-complete,Married,Sales,Spouse,White, Male,North-America,-1
9460,0.7386624174773342,1.540309293423989,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
1755,-0.9881979891327539,-0.21129903481182988,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Own-child,White, Female,North-America,-1
39426,0.019137248056464138,1.3937161534195874,0.7922841601019075,-0.12710540458386055,Other,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
2008,-0.7723404383064929,0.5195103274088229,2.425232417413205,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
5757,1.3142825530140303,-0.8474659743212538,-0.024189968553741305,-0.12710540458386055,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
17186,-0.12476778582770988,-1.2609626629749595,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Exec-managerial,Not-in-family,White, Female,North-America,1
22825,-0.700387921364406,-1.5350067161857686,-0.18748479428487108,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Female,North-America,-1
47222,0.5228048666510732,0.06709552448943232,0.7922841601019075,-0.12710540458386055,Other,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,1
8425,-0.12476778582770988,-1.356191458246206,1.2005212244297319,-0.12710540458386055,Private,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
41956,1.7459976546665523,-0.6214666405441455,0.3023996829085182,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,1
28679,-1.419913090785276,-0.12975541848163955,-1.2489011615372145,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Own-child,White, Male,North-America,-1
27535,-0.7723404383064929,-1.0193960834915774,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America,-1
16189,-0.4125778535960579,0.5660985730644152,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
18336,2.105760239376987,2.8533487772543817,-1.657138225865039,-0.12710540458386055,Government,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
48448,-0.84429295524858,-1.449963779739344,-0.024189968553741305,-0.12710540458386055,Government,Graduates,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
31709,1.2423300360719431,2.327164523236002,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Sales,Spouse,White, Male,North-America,-1
30768,1.0264724852456821,-0.7631134442761404,0.7922841601019075,-0.3613918826873051,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America,1
17213,1.3862350699561172,-1.4937336540580777,-1.657138225865039,-0.12710540458386055,Private,Graduates,Once-Married,Prof-specialty,Not-in-family,White, Male,North-America,-1
29948,-0.12476778582770988,-1.1112863382194977,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
16047,-1.491865607727363,-0.032379743030973844,-1.9837278773272986,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Own-child,White, Male,North-America,-1
30790,-1.2760080569011019,-0.44021131614515474,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,Other, Male,North-America,-1
1101,0.4508523497089862,-0.39532544243800055,1.6087582887575564,-0.12710540458386055,Other,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
35012,-0.4125778535960579,-0.673426815459254,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
2921,-1.132103023016928,0.4468947061859973,-0.3507796200160008,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Other,White, Male,North-America,-1
28374,1.0264724852456821,0.15752930543924443,-0.024189968553741305,-0.34143688297502434,Private,Compulsory-education-complete,Married,Other-service,Spouse,Black, Male,North-America,-1
3668,0.4508523497089862,0.0749548083180554,-0.18748479428487108,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
40237,-1.132103023016928,0.553274037719514,-0.024189968553741305,-0.053937072305497734,Government,Undergrad-complete,Never-married,Prof-specialty,Own-child,White, Female,North-America,-1
9606,1.3862350699561172,0.03944143794924715,0.38404709577408314,-0.12710540458386055,Other,Undergrad-incomplete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
48489,-1.0601505060748408,1.6115251866003208,-0.6773692714782604,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
36660,-0.2686728197118839,-0.04474085490102241,-0.024189968553741305,-0.12710540458386055,Other,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,-1
11089,-0.5564828874802319,0.13606050364505143,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Married,Adm-clerical,Spouse,White, Male,North-America,1
3294,0.30694731582481216,0.2735554113472443,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Exec-managerial,Unmarried,White, Female,North-America,-1
19500,-0.9881979891327539,0.4218320080562125,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
26382,0.5947573835931602,2.268413775771012,-0.024189968553741305,-0.12710540458386055,Private,Associates,Married,Blue-Collar,Spouse,White, Male,North-America,1
29991,-0.2686728197118839,0.11820451343032173,1.2005212244297319,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Blue-Collar,Unmarried,Black, Female,North-America,-1
41831,-0.5564828874802319,-0.4764434657810813,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
45293,-1.0601505060748408,0.601384960506765,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
35178,-1.2760080569011019,-0.5121743614544122,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,Europe,-1
16886,-1.347960573843189,0.17660532888368816,-2.0653752901928635,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Female,North-America,-1
23404,0.5947573835931602,1.5046540587261443,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
24476,-0.5564828874802319,0.67996834117106,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America,1
7088,0.8106149344194212,0.9073011996411117,2.425232417413205,-0.12710540458386055,Other,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
14675,0.6667099005352471,-0.23318397197119667,0.6289893343707778,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
33982,0.5947573835931602,-0.1676521095782613,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
36995,2.7533328918557705,-0.07205446705151994,-1.657138225865039,-0.12710540458386055,Other,Undergrad-complete,Once-Married,Prof-specialty,Not-in-family,White, Female,North-America,-1
20059,0.7386624174773342,0.6963678576076815,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
13703,0.5947573835931602,-0.5659314845373167,-0.024189968553741305,-0.12710540458386055,Other,Undergrad-incomplete,Married,Sales,Spouse,White, Male,North-America,-1
5523,0.019137248056464138,-0.1635853321458811,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Adm-clerical,Spouse,White, Female,North-America,1
5665,2.3935703071453354,0.8740292856710804,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Other-service,Not-in-family,Black, Male,North-America,-1
3102,-1.204055539959015,0.28448842230499194,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Blue-Collar,Own-child,White, Female,North-America,-1
23345,-1.419913090785276,-0.06211450639702794,-0.26913220715043595,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Female,North-America,-1
42726,-0.12476778582770988,-1.3513586134370286,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Exec-managerial,Not-in-family,White, Male,North-America,-1
13004,-0.05281526888562287,-1.5074850363526842,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
29452,-0.05281526888562287,-0.016538226288562708,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Sales,Spouse,White, Female,North-America,-1
